    IVox Add Points,     Incremental Mapping,     ObsModel (IEKF Build Jacobian),     ObsModel (Lidar Match), Downsample PointCloud, IEKF Solve and Update, Laser Mapping Single Run, Preprocess (Livox), Undistort Pcl, 
0.00639,0.017891,0.010648,0.064993,0.024892,0.301768,0.635918,0.032298,0.110613,
0.009648,0.033305,0.009143,0.021294,0.030941,0.517741,0.694296,0.031902,0.116015,
0.01338,0.034712,0.010172,0.058517,0.032322,0.418682,0.612693,0.032778,0.113487,
0.003559,0.018567,0.008127,0.007935,0.024258,0.355224,0.75893,0.032511,0.11235,
0.013816,0.03522,0.00956,0.048204,0.032085,0.435683,0.616777,0.029089,0.11629,
0.006434,0.021549,0.008351,0.008532,0.02618,0.395881,0.715192,0.03259,0.111126,
0.00542,0.024671,0.010953,0.062972,0.029378,0.419886,0.643028,0.031147,0.113763,
0.012352,0.026775,0.008232,0.010259,0.026268,0.267316,0.584539,0.030628,0.119637,
0.006728,0.025501,0.009331,0.055744,0.028722,0.400688,0.714309,0.029844,0.117838,
0.218477,0.239975,0.009554,0.010274,0.031674,0.416367,0.586082,0.032555,0.114017,
0.005303,0.015989,0.010329,0.061202,0.024206,0.293163,0.609404,0.031678,0.115147,
0.009528,0.033558,0.008677,0.010124,0.031802,0.488821,0.594796,0.03066,0.116095,
0.011795,0.029161,0.010328,0.012247,0.027757,0.282368,0.587139,0.035921,0.110955,
0.00564,0.024631,0.00936,0.051436,0.028175,0.392366,0.745778,0.031262,0.116467,
0.010258,0.028746,0.007911,0.052408,0.02815,0.372048,0.518702,0.030355,0.113233,
0.00567,0.019466,0.008885,0.007613,0.026749,0.314271,0.740594,0.032679,0.11493,
0.009364,0.029916,0.009389,0.008143,0.031432,0.42934,0.650274,0.035393,0.1139,
0.009834,0.024341,0.008622,0.043666,0.027191,0.3136,0.551031,0.030126,0.115787,
0.00608,0.023743,0.010146,0.077446,0.027189,0.364236,0.657267,0.03026,0.115077,
0.009498,0.026001,0.011928,0.018856,0.028381,0.340404,0.604779,0.029874,0.114507,
0.007773,0.024244,0.009299,0.075938,0.026125,0.337554,0.635411,0.034078,0.112649,
0.007683,0.027179,0.01067,0.019229,0.030299,0.402523,0.479277,0.034067,0.11422,
0.009166,0.023046,0.007121,0.047517,0.026594,0.314513,0.611071,0.031284,0.111767,
0.009577,0.031127,0.006521,0.006014,0.029992,0.408274,0.848219,0.033415,0.112533,
0.010667,0.027109,0.006849,0.027102,0.029207,0.340252,0.503914,0.045367,0.113041,
0.002972,0.014394,0.010087,0.08118,0.02266,0.305298,0.716696,0.032138,0.114133,
0.009678,0.02552,0.010313,0.012678,0.029181,0.329495,0.496488,0.030651,0.112771,
0.008031,0.020695,0.010881,0.067945,0.026366,0.354333,0.601731,0.031612,0.109571,
0.004733,0.019168,0.010701,0.01238,0.025418,0.341523,0.584015,0.031623,0.116862,
0.010564,0.025066,0.010142,0.067266,0.027206,0.317597,0.519761,0.031757,0.111775,
0.004965,0.015912,0.011828,0.008226,0.025233,0.293718,0.647488,0.031489,0.112586,
0.011998,0.032394,0.010731,0.052479,0.031182,0.393969,0.522924,0.031543,0.116165,
0.006082,0.015502,0.009,0.062415,0.024564,0.218112,0.56885,0.03063,0.112979,
0.01057,0.030578,0.009407,0.008021,0.029415,0.433478,0.55059,0.032732,0.116082,
0.008954,0.021407,0.009637,0.05159,0.025281,0.297009,0.539945,0.032347,0.114613,
0.003388,0.016331,0.008056,0.009564,0.025617,0.320203,0.613499,0.030097,0.12457,
0.012058,0.026429,0.008953,0.067264,0.028046,0.320166,0.516964,0.029143,0.123727,
0.002505,0.01305,0.009444,0.009688,0.024755,0.230742,0.626866,0.03289,0.113778,
0.00596,0.018361,0.009162,0.057581,0.025406,0.305472,0.552922,0.032944,0.116979,
0.010149,0.023277,0.058493,0.058553,0.025673,0.301936,0.495649,0.033598,0.112933,
0.003956,0.014184,0.00893,0.015261,0.025064,0.281122,0.542679,0.032039,0.113036,
0.010639,0.025615,0.008015,0.050061,0.029795,0.280753,0.5626,0.039977,0.113886,
0.002669,0.010207,0.010797,0.018322,0.022826,0.207763,0.536574,0.029075,0.115451,
0.010262,0.030847,0.010753,0.074436,0.030955,0.419994,0.528255,0.032515,0.113423,
0.006257,0.016589,0.011661,0.016731,0.02471,0.274874,0.492466,0.03137,0.122092,
0.0038,0.017949,0.009491,0.067285,0.026962,0.342598,0.616064,0.031714,0.117021,
0.010855,0.025901,0.007884,0.011669,0.028332,0.3146,0.430962,0.031661,0.115338,
0.001729,0.009425,0.008211,0.055265,0.022962,0.212959,0.662117,0.03312,0.113588,
0.00641,0.018582,0.008059,0.009562,0.026258,0.302244,0.509234,0.030444,0.113163,
0.00978,0.02145,0.007198,0.04376,0.024954,0.293881,0.518975,0.032464,0.112189,
0.003431,0.012415,0.009426,0.008586,0.022653,0.273501,0.533277,0.033338,0.112988,
0.009541,0.022865,0.00899,0.053993,0.02567,0.324872,0.424069,0.029909,0.110543,
0.002668,0.011972,0.007895,0.009377,0.023296,0.276895,0.498903,0.029348,0.112685,
0.007374,0.024337,0.009103,0.046226,0.029513,0.336343,0.509008,0.03463,0.11452,
0.002963,0.00895,0.007843,0.008716,0.020625,0.233639,0.480094,0.032011,0.116514,
0.00494,0.020899,0.010083,0.083571,0.027167,0.344901,0.49719,0.038439,0.113378,
0.006794,0.020125,0.01175,0.018287,0.026238,0.308093,0.415555,0.040741,0.111638,
0.002845,0.011549,0.010771,0.081313,0.022431,0.266749,0.646058,0.034793,0.112478,
0.00696,0.020235,0.010687,0.017319,0.02653,0.320246,0.476368,0.032968,0.112505,
0.002818,0.0127,0.007589,0.043131,0.024153,0.296432,0.538942,0.029212,0.114044,
0.002876,0.013018,0.00763,0.007685,0.024123,0.228574,0.523037,0.032023,0.114165,
0.010581,0.023067,0.007673,0.036035,0.027975,0.290325,0.39898,0.0306,0.111121,
0.003849,0.012499,0.006285,0.007928,0.023664,0.277362,0.499127,0.030964,0.11352,
0.005293,0.01974,0.01226,0.07526,0.028882,0.38355,0.512297,0.052208,0.113543,
0.00131,0.008256,0.009302,0.01682,0.022543,0.244351,0.466497,0.033268,0.11232,
0.008396,0.026178,0.010092,0.067458,0.028552,5.07765,0.526946,0.031214,0.11698,
0.003581,0.013,0.009683,0.009384,0.025113,0.240346,0.467878,0.029368,0.112907,
0.004567,0.017481,0.010117,0.057876,0.028159,0.342247,0.546237,0.033456,0.112793,
0.004642,0.0204,0.007906,0.013865,0.029378,0.288788,0.419082,0.031891,0.126903,
0.00103,0.008696,0.009065,0.04297,0.02498,0.336814,0.545944,0.031246,0.124536,
0.002955,0.014795,0.008634,0.009074,0.02713,0.306568,0.506276,0.028835,0.120972,
0.00706,0.021135,0.010291,0.069347,0.027437,0.32077,0.455479,0.030595,0.123311,
0.006953,0.019849,0.008444,0.009887,0.025347,0.324389,0.51924,0.030247,0.120709,
0.00434,0.018549,0.010572,0.059171,0.028018,0.333192,0.485993,0.031131,0.120598,
0.000835,0.007759,0.010299,0.009579,0.022444,0.256576,0.420443,0.032425,0.119024,
0.00871,0.026701,0.009905,0.071718,0.030124,0.393745,0.494862,0.031321,0.124313,
0.001424,0.008039,0.010284,0.009601,0.0211,0.201293,0.465441,0.0306,0.119976,
0.006485,0.022303,0.010193,0.063012,0.027403,0.284379,0.594825,0.036691,0.115544,
0.004039,0.016245,0.008881,0.00929,0.027809,0.321321,0.433955,0.031957,0.114742,
0.00295,0.012237,0.006224,0.049145,0.022488,0.237293,5.3078,0.034606,0.11656,
0.005742,0.018529,0.00764,0.008612,0.025468,0.319354,0.455695,0.035586,0.1187,
0.004512,0.016768,0.00736,0.035087,0.026792,0.313983,0.554671,0.032993,0.116944,
0.007517,0.018577,0.007075,0.009062,0.024485,0.296916,0.502518,0.033979,0.116078,
0.003815,0.016731,0.011648,0.082978,0.026713,0.32204,0.548045,0.04219,0.118278,
0.002881,0.012723,0.010196,0.018096,0.023755,0.291801,0.514619,0.036539,0.116995,
0.00636,0.02437,0.012383,0.074781,0.030441,0.401584,0.52709,0.030013,0.118084,
0.001801,0.009198,0.010465,0.021095,0.022065,0.275082,0.528986,0.031351,0.112064,
0.009796,0.029259,0.00934,0.060227,0.030127,0.405747,0.549589,0.036541,0.115175,
0.003257,0.012504,0.008397,0.008584,0.024106,0.294875,0.451439,0.032541,0.11398,
0.004719,0.019205,0.009218,0.056396,0.027037,0.346196,0.610091,0.034637,0.113569,
0.0084,0.024026,0.008186,0.014806,0.027667,0.364645,0.394546,0.036828,0.113784,
0.003461,0.013096,0.009167,0.060992,0.022904,0.283292,0.490662,0.029775,0.115458,
0.007074,0.023038,0.008622,0.009265,0.027135,0.354237,0.525041,0.030922,0.116122,
0.001973,0.012126,0.009723,0.05694,0.025546,0.292821,0.433949,0.033227,0.112484,
0.007756,0.025209,0.010637,0.069772,0.027259,0.359429,0.522939,0.031535,0.114012,
0.003682,0.019784,0.009258,0.009149,0.028194,0.351546,0.515967,0.031851,0.117102,
0.004272,0.016558,0.009981,0.058931,0.026284,0.299512,0.493279,0.028441,0.113913,
0.006857,0.025197,0.00849,0.009123,0.029565,0.400306,0.535721,0.042958,0.115531,
0.003854,0.015318,0.009139,0.054408,0.026049,0.293102,0.48274,0.031489,0.114036,
0.007138,0.026822,0.007728,0.009441,0.029803,0.429829,0.611568,0.030347,0.112482,
0.005034,0.022471,0.009304,0.049241,0.030812,0.372074,0.463057,0.030353,0.125506,
0.002078,0.013494,0.008668,0.009356,0.024873,0.304961,0.621114,0.032618,0.116551,
0.00925,0.028359,0.010745,0.086595,0.031863,0.384812,0.488965,0.030081,0.117186,
0.005908,0.020875,0.011429,0.019397,0.02734,0.336699,0.548882,0.030749,0.113247,
0.004116,0.021828,0.01149,0.136678,0.027978,0.377432,0.57448,0.032296,0.106065,
0.007473,0.021629,0.011587,0.018695,0.026751,0.331434,0.474441,0.030781,0.116094,
0.005008,0.022192,0.009706,0.040081,0.026378,0.374884,0.559235,0.030991,0.110216,
0.006219,0.025625,0.006144,0.006256,0.031486,0.500937,0.494037,0.034495,0.113581,
0.001486,0.009814,0.005657,0.029223,0.023049,0.28033,0.566333,0.031813,0.110911,
0.008373,0.029956,0.006945,0.007258,0.029472,0.438602,0.558549,0.032476,0.116386,
0.007465,0.023442,0.010046,0.081755,0.027594,0.372383,0.497595,0.030693,0.114596,
0.003131,0.018824,0.009161,0.021612,0.026737,0.381789,0.609939,0.031407,0.113221,
0.009471,0.030789,0.01162,0.066971,0.030964,0.441649,0.520178,0.032849,0.115669,
0.004912,0.017951,0.010518,0.009375,0.025168,0.317999,0.651986,0.034403,0.11368,
0.007128,0.02659,0.009346,0.067697,0.028992,0.428998,0.587789,0.034939,0.113506,
0.001966,0.011621,0.009071,0.010447,0.023383,0.289776,0.50145,0.031353,0.123113,
0.002533,0.018362,0.008615,0.055716,0.025914,0.371905,0.591902,0.02935,0.11366,
0.009422,0.029775,0.008181,0.009015,0.028343,0.414516,0.54429,0.031849,0.1174,
0.004139,0.018238,0.010326,0.05485,0.025765,0.322934,0.59081,0.04383,0.116652,
0.005683,0.029098,0.007401,0.007856,0.030917,0.513691,0.534152,0.030996,0.115092,
0.006048,0.019489,0.008252,0.048144,0.025895,0.327497,0.57997,0.031302,0.115781,
0.007091,0.028335,0.010388,0.074355,0.028993,0.427203,0.717604,0.032584,0.118135,
0.005678,0.02383,0.01206,0.009349,0.028999,0.377945,0.473284,0.031484,0.113358,
0.002015,0.014477,0.0124,0.060471,0.023286,0.254051,0.650996,0.029507,0.112922,
0.003966,0.024144,0.010002,0.010291,0.030445,0.4265,0.58504,0.032923,0.113509,
0.005105,0.020001,0.009187,0.06019,0.026079,0.352429,0.586744,0.033439,0.112084,
0.00396,0.022715,0.008577,0.010909,0.028914,0.422894,0.660735,0.032645,0.112454,
0.010607,0.030464,0.008788,0.008265,0.028059,0.400006,0.530477,0.032426,0.107781,
0.002637,0.016812,0.009539,0.046098,0.025274,0.345617,0.63988,0.030518,0.119235,
0.00924,0.03564,0.010282,0.068777,0.032421,0.536156,0.486874,0.030132,0.115458,
0.001419,0.013253,0.008531,0.012657,0.026401,0.311116,0.575685,0.032676,0.111052,
0.004696,0.026179,0.010854,0.061877,0.031951,0.474625,0.631241,0.032067,0.113159,
0.007317,0.027031,0.009995,0.009925,0.03116,0.486091,0.52622,0.03186,0.116787,
0.002699,0.019307,0.0092,0.058261,0.026169,0.390301,0.737272,0.032299,0.115791,
0.00853,0.032026,0.009268,0.010445,0.033354,0.48304,0.529821,0.031131,0.114587,
0.005352,0.024044,0.009119,0.047136,0.028055,0.402124,0.638213,0.03096,0.115879,
0.00203,0.019936,0.007345,0.009213,0.02745,0.406896,0.58673,0.030739,0.115907,
0.003184,0.01799,0.009724,0.06765,0.025669,0.366795,0.451036,0.034223,0.112269,
0.001512,0.017344,0.007381,0.009245,0.026341,0.37527,0.647576,0.043543,0.114936,
0.007314,0.031183,0.008749,0.059776,0.031447,0.507703,0.548949,0.031752,0.130729,
0.002372,0.016339,0.009354,0.012801,0.025202,0.337843,0.635513,0.031873,0.114872,
0.005233,0.029356,0.010891,0.09221,0.031612,0.669401,0.615773,0.03184,0.113984,
0.003684,0.021033,0.011767,0.014819,0.028228,0.423566,0.540966,0.030801,0.11501,
0.003625,0.024293,0.01226,0.078948,0.029408,0.457416,0.761127,0.032245,0.114675,
0.008557,0.031427,0.010464,0.016441,0.032401,0.489501,0.515014,0.031273,0.112537,
0.002787,0.017976,0.008092,0.081534,0.026024,0.288729,0.706198,0.030997,0.115353,
0.00356,0.025028,0.005918,0.010478,0.030845,0.378785,0.70085,0.029081,0.115679,
0.002458,0.018731,0.006711,0.032762,0.026859,0.289439,0.60016,0.036468,0.116339,
0.002306,0.020171,0.006815,0.006072,0.027757,0.416474,0.708628,0.033517,0.114509,
0.005913,0.025696,0.009231,0.084367,0.030395,0.418057,0.611735,0.032406,0.114659,
0.001822,0.017915,0.008765,0.011878,0.02606,0.401793,0.611854,0.032429,0.114172,
0.006882,0.030025,0.009784,0.066586,0.033136,0.527625,0.585202,0.032687,0.114291,
0.002696,0.017806,0.018831,0.010805,0.026754,0.280949,0.570583,0.028054,0.104729,
0.006141,0.027183,0.008227,0.058966,0.029937,0.474491,0.732946,0.032558,0.113453,
0.006605,0.028554,0.007578,0.008932,0.030553,0.490341,0.537807,0.030887,0.115546,
0.003651,0.020538,0.009309,0.051102,0.025735,0.38028,0.889101,0.033377,0.114354,
0.00386,0.027445,0.012561,0.069266,0.033098,0.49724,0.628283,0.031326,0.114342,
0.001918,0.019039,0.009157,0.009647,0.02844,0.33962,0.670473,0.032004,0.114462,
0.002114,0.020326,0.009141,0.055705,0.028133,0.43127,0.709527,0.029628,0.11574,
0.006124,0.0246,0.008758,0.007923,0.029322,0.336307,0.490531,0.029222,0.111526,
0.001448,0.018203,0.009954,0.076176,0.026116,0.406653,0.595823,0.033928,0.113891,
0.004632,0.02712,0.012991,0.010972,0.031137,0.592512,0.492212,0.031125,0.115786,
0.001243,0.012226,0.009432,0.059109,0.024856,0.313488,0.619241,0.030482,0.121883,
0.004696,0.02778,0.011002,0.008273,0.03307,0.523878,0.631411,0.033051,0.130793,
0.004284,0.025266,0.00934,0.051854,0.028408,0.447243,0.595736,0.033561,0.124603,
0.004945,0.023415,0.008432,0.007919,0.027738,0.451628,0.749066,0.030774,0.115609,
0.005793,0.029263,0.007642,0.04191,0.029881,0.535523,0.485702,0.030835,0.117173,
0.002354,0.017139,0.011795,0.074065,0.027504,0.29156,0.68998,0.032441,0.113264,
0.003927,0.024493,0.013445,0.013411,0.032101,0.453478,0.705837,0.031258,0.112933,
0.00298,0.019852,0.009547,0.06837,0.027585,0.380907,0.587178,0.032132,0.115261,
0.002938,0.020401,0.010501,0.00963,0.026159,0.407715,0.718233,0.032725,0.113656,
0.0033,0.024509,0.009696,0.055508,0.029906,0.490905,0.543184,0.029322,0.113398,
0.002215,0.017212,0.008726,0.007462,0.023475,0.30255,0.634946,0.031328,0.114737,
0.004158,0.027629,0.011024,0.045614,0.033143,0.519509,0.549676,0.033116,0.114053,
0.003373,0.018842,0.008706,0.007661,0.026359,0.369488,0.6131,0.03041,0.112122,
0.003778,0.025916,0.009548,0.059747,0.030349,0.493021,0.823732,0.030004,0.118003,
0.005459,0.027953,0.00785,0.00802,0.029813,0.627942,0.52077,0.030499,0.114932,
0.003891,0.018376,0.010094,0.050795,0.023902,0.351854,0.74376,0.031445,0.11444,
0.003996,0.025853,0.007484,0.0082,0.032938,0.499821,0.675099,0.029712,0.11525,
0.002035,0.017177,0.012887,0.074876,0.027295,0.368416,0.658413,0.030435,0.118595,
0.003245,0.022999,0.009686,0.01547,0.027582,0.441065,0.751682,0.030476,0.115601,
0.00296,0.023764,0.010535,0.070772,0.02765,0.443988,0.500402,0.034691,0.116514,
0.002105,0.017014,0.009732,0.010687,0.024802,0.377463,0.666525,0.032232,0.11377,
0.005173,0.031302,0.008944,0.049665,0.031957,0.576276,0.582924,0.030418,0.111445,
0.00082,0.009909,0.009064,0.009093,0.023342,0.337551,0.613587,0.033476,0.111511,
0.007446,0.030148,0.008379,0.040087,0.033409,0.477187,0.700766,0.031521,0.118733,
0.003035,0.022888,0.008118,0.010365,0.028812,0.433211,0.501086,0.032697,0.122982,
0.004063,0.020398,0.01029,0.096982,0.026887,0.381953,0.743073,0.032341,0.116072,
0.00695,0.030982,0.011673,0.021877,0.031766,0.515957,0.574105,0.030875,0.115147,
0.002215,0.015086,0.012233,0.08333,0.024509,0.340106,0.708975,0.030862,0.11386,
0.003421,0.024823,0.010024,0.016328,0.029292,0.466486,0.84252,0.031613,0.112348,
0.001962,0.018916,0.006601,0.039358,0.025499,0.38905,0.558439,0.031051,0.113513,
0.0027,0.017266,0.006927,0.008006,0.025456,0.358468,0.716933,0.030578,0.115783,
0.002091,0.023894,0.006967,0.03738,0.030495,0.511179,0.573219,0.031346,0.112319,
0.001206,0.009423,0.010461,0.074343,0.022759,0.227696,0.645554,0.030266,0.111984,
0.005657,0.029752,0.009628,0.019721,0.032266,0.533198,0.657556,0.040733,0.114431,
0.001471,0.01458,0.009967,0.066189,0.026477,0.27271,0.573562,0.0315,0.115441,
0.006217,0.027178,0.00961,0.008752,0.029692,0.447527,0.803731,0.032987,0.112466,
0.003431,0.024477,0.009016,0.064368,0.032078,0.495777,0.551765,0.034453,0.117922,
0.002443,0.011828,0.009756,0.009685,0.024387,0.28621,0.698454,0.031318,0.112512,
0.003013,0.02396,0.00961,0.056862,0.031415,0.480379,0.643165,0.031277,0.117132,
0.002282,0.016394,0.008356,0.008952,0.025251,0.357086,0.584918,0.030987,0.114581,
0.002135,0.017726,0.007389,0.057465,0.02735,0.367152,0.731184,0.029041,0.113846,
0.002411,0.021189,0.009327,0.007845,0.027576,0.453756,0.53679,0.031378,0.114259,
0.001751,0.012697,0.006879,0.036937,0.024065,0.316258,0.682703,0.032578,0.118423,
0.005515,0.029412,0.00904,0.008411,0.033001,0.419966,0.588776,0.032558,0.115833,
0.000299,0.005857,0.051212,0.080352,0.02125,0.188333,0.554221,0.031471,0.113847,
0.004443,0.025176,0.01137,0.015558,0.030288,0.4945,0.725228,0.033473,0.11399,
0.001825,0.018921,0.01072,0.094272,0.027883,0.316023,0.420284,0.03,0.115055,
0.002425,0.01174,0.010918,0.009646,0.022541,0.280425,0.750453,0.030723,0.11426,
0.003415,0.02362,0.010566,0.06197,0.031196,0.452787,0.490953,0.030608,0.114254,
0.001637,0.012949,0.008177,0.008097,0.022392,0.318773,0.66408,0.036141,0.110854,
0.002662,0.019138,0.008999,0.048035,0.026474,0.382895,0.712519,0.03145,0.114563,
0.002954,0.020914,0.009538,0.064233,0.028137,0.358382,0.485805,0.032777,0.115613,
0.003527,0.017726,0.00893,0.008779,0.025744,0.353912,0.691455,0.031274,0.11441,
0.005496,0.027945,0.011762,0.059093,0.03123,0.532898,0.557455,0.032668,0.114383,
0.001184,0.006867,0.009141,0.008379,0.021187,0.19413,0.571161,0.031733,0.113034,
0.005289,0.029944,0.013254,0.058061,0.03264,0.640148,0.65938,0.030952,0.112031,
0.001088,0.011595,0.011703,0.008095,0.025495,0.310519,0.511471,0.029829,0.115609,
0.004564,0.022345,0.009068,0.048083,0.028135,0.424846,0.639207,0.031591,0.114757,
0.003182,0.022798,0.00813,0.008146,0.031092,0.478823,0.377956,0.031217,0.116243,
0.001075,0.008471,0.009932,0.054058,0.021872,0.226107,0.710764,0.035778,0.115186,
0.00288,0.021061,0.009148,0.009085,0.02982,0.444996,0.520102,0.031321,0.11546,
0.001397,0.01607,0.009479,0.045529,0.024609,0.385207,0.475891,0.031081,0.111914,
0.005171,0.020917,0.010477,0.078007,0.026796,0.40529,0.667355,0.032768,0.117658,
0.002446,0.020668,0.012179,0.014889,0.028487,0.377163,0.511436,0.028321,0.115724,
0.001223,0.009302,0.01178,0.080321,0.022329,0.232554,0.587021,0.034846,0.11061,
0.006136,0.028932,0.01069,0.015781,0.033781,0.504009,0.570183,0.032057,0.115875,
0.000161,0.004568,0.005872,0.033787,0.021025,0.236213,0.557637,0.033725,0.118549,
0.005897,0.027459,0.00428,0.006155,0.029202,0.463886,0.761272,0.046155,0.124857,
0.004699,0.022064,0.006323,0.031585,0.027336,0.389898,0.385329,0.030756,0.114034,
0.001295,0.008046,0.006864,0.005354,0.020607,0.287357,0.86352,0.03217,0.12244,
0.003064,0.019871,0.01174,0.079381,0.028196,0.406058,0.510964,0.031334,0.115022,
0.002199,0.014593,0.012069,0.017935,0.023121,0.343207,0.634401,0.032718,0.112568,
0.002056,0.016432,0.011271,0.074232,0.026368,0.30995,0.688817,0.030157,0.113733,
0.002899,0.021073,0.010611,0.012652,0.025868,0.421137,0.412962,0.031496,0.115945,
0.002554,0.014202,0.008787,0.073162,0.023272,0.274006,0.654559,0.030733,0.113386,
0.004507,0.025706,0.007969,0.008504,0.03078,0.491213,0.585239,0.032192,0.11648,
4e-05,0.003331,0.009721,0.100588,0.020324,0.211374,0.606924,0.033124,0.113885,
0.004544,0.02832,0.010109,0.073026,0.033536,0.551747,0.583464,0.031013,0.117493,
0.001467,0.012144,0.00768,0.008319,0.025128,0.256709,0.428023,0.030614,0.115703,
0.002715,0.015124,0.008342,0.052569,0.02608,0.325194,0.734661,0.030841,0.115979,
0.006412,0.028997,0.008655,0.008845,0.031141,0.530871,0.418311,0.029025,0.114213,
0.000497,0.008009,0.009991,0.064492,0.022558,0.266694,0.703542,0.031903,0.114292,
0.001977,0.017287,0.008206,0.010577,0.028709,0.387945,0.598636,0.031492,0.115564,
0.00328,0.016859,0.009362,0.054298,0.025557,0.432904,0.470108,0.028459,0.111952,
0.004205,0.017378,0.009053,0.009414,0.024591,0.370013,0.608869,0.031454,0.114411,
0.001742,0.020826,0.009388,0.053628,0.028665,0.527707,0.53943,0.032042,0.11369,
0.000823,0.008068,0.008845,0.009306,0.021231,0.211883,0.507168,0.03149,0.114402,
0.005176,0.026987,0.007967,0.044961,0.031621,0.51123,0.631161,0.031164,0.116545,
0.000173,0.004065,0.008565,0.008175,0.021295,0.221588,0.468451,0.031657,0.11353,
0.002818,0.018505,0.008988,0.075645,0.028205,0.367587,0.708023,0.032199,0.117017,
0.001277,0.015755,0.009862,0.018271,0.027422,0.353815,0.395088,0.030155,0.114586,
4.1e-05,0.003519,0.010453,0.060531,0.018613,0.166494,0.853007,0.109982,0.116101,
